platform,source,target,relation,content_url,content_text_cleaned,timestamp,scraped_at,primary_location,secondary_location,sentiment,sentiment_confidence,emotion,emotion_confidence,province
tiktok,adtya301120,relawanprabowo,uses_hashtag,https://www.tiktok.com/@adtya301120/video/7327608875211951366,tinggal jawab pak malah ngeyel cawapres cawapres milu debatpemilu debat milu debathariini livetv trendding debatcawapres presiden fyp viral foryu beritaterkini beritatiktok tiktok nonton rawan relawananiesbaswedan relawanganjar relawanprabowo fyp viral fyppppppppppppppppppppppp fypage fypdong foryou,2024-01-24T10:24:55+00:00,2025-09-19 04:28:38.980437+00:00,,,Neutral,0.8252,Stress,0.9887,unknown
tiktok,tvonenews,tvonenews com hardnews,mentions_org,https://www.tiktok.com/@tvonenews/video/7545446325270187285,polemik status nonaktif anggota dpr cuat wakil rakyat sudah nonaktif justru tetap terima gaji fasilitas beda pandang soal bijak jadi tanda tanya publik simak berita lain tvonenews com hardnews politik flashone cariberitaditvone dprnonaktif dpr fo,2025-09-02T11:05:33+00:00,2025-09-19 04:28:37.974532+00:00,,,Neutral,0.9333,Stress,0.9745,unknown
tiktok,tvonenews,dpr,mentions_org,https://www.tiktok.com/@tvonenews/video/7545446325270187285,polemik status nonaktif anggota dpr cuat wakil rakyat sudah nonaktif justru tetap terima gaji fasilitas beda pandang soal bijak jadi tanda tanya publik simak berita lain tvonenews com hardnews politik flashone cariberitaditvone dprnonaktif dpr fo,2025-09-02T11:05:33+00:00,2025-09-19 04:28:37.974532+00:00,,,Neutral,0.9333,Stress,0.9745,unknown
tiktok,tvonenews,DPR,uses_hashtag,https://www.tiktok.com/@tvonenews/video/7545446325270187285,polemik status nonaktif anggota dpr cuat wakil rakyat sudah nonaktif justru tetap terima gaji fasilitas beda pandang soal bijak jadi tanda tanya publik simak berita lain tvonenews com hardnews politik flashone cariberitaditvone dprnonaktif dpr fo,2025-09-02T11:05:33+00:00,2025-09-19 04:28:37.974532+00:00,,,Neutral,0.9333,Stress,0.9745,unknown
tiktok,tvonenews,HardNews_Politik,uses_hashtag,https://www.tiktok.com/@tvonenews/video/7545446325270187285,polemik status nonaktif anggota dpr cuat wakil rakyat sudah nonaktif justru tetap terima gaji fasilitas beda pandang soal bijak jadi tanda tanya publik simak berita lain tvonenews com hardnews politik flashone cariberitaditvone dprnonaktif dpr fo,2025-09-02T11:05:33+00:00,2025-09-19 04:28:37.974532+00:00,,,Neutral,0.9333,Stress,0.9745,unknown
tiktok,tvonenews,CariBeritaditvOne,uses_hashtag,https://www.tiktok.com/@tvonenews/video/7545446325270187285,polemik status nonaktif anggota dpr cuat wakil rakyat sudah nonaktif justru tetap terima gaji fasilitas beda pandang soal bijak jadi tanda tanya publik simak berita lain tvonenews com hardnews politik flashone cariberitaditvone dprnonaktif dpr fo,2025-09-02T11:05:33+00:00,2025-09-19 04:28:37.974532+00:00,,,Neutral,0.9333,Stress,0.9745,unknown
tiktok,tvonenews,FlashOne,uses_hashtag,https://www.tiktok.com/@tvonenews/video/7545446325270187285,polemik status nonaktif anggota dpr cuat wakil rakyat sudah nonaktif justru tetap terima gaji fasilitas beda pandang soal bijak jadi tanda tanya publik simak berita lain tvonenews com hardnews politik flashone cariberitaditvone dprnonaktif dpr fo,2025-09-02T11:05:33+00:00,2025-09-19 04:28:37.974532+00:00,,,Neutral,0.9333,Stress,0.9745,unknown
tiktok,tvonenews,FO04,uses_hashtag,https://www.tiktok.com/@tvonenews/video/7545446325270187285,polemik status nonaktif anggota dpr cuat wakil rakyat sudah nonaktif justru tetap terima gaji fasilitas beda pandang soal bijak jadi tanda tanya publik simak berita lain tvonenews com hardnews politik flashone cariberitaditvone dprnonaktif dpr fo,2025-09-02T11:05:33+00:00,2025-09-19 04:28:37.974532+00:00,,,Neutral,0.9333,Stress,0.9745,unknown
tiktok,tvonenews,DPRNonaktif,uses_hashtag,https://www.tiktok.com/@tvonenews/video/7545446325270187285,polemik status nonaktif anggota dpr cuat wakil rakyat sudah nonaktif justru tetap terima gaji fasilitas beda pandang soal bijak jadi tanda tanya publik simak berita lain tvonenews com hardnews politik flashone cariberitaditvone dprnonaktif dpr fo,2025-09-02T11:05:33+00:00,2025-09-19 04:28:37.974532+00:00,,,Neutral,0.9333,Stress,0.9745,unknown
tiktok,bank.ali0,vira,mentions_per,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,2025-09-03T23:19:02+00:00,2025-09-19 04:28:36.971797+00:00,,,Neutral,0.9666,Stress,0.9921,unknown
tiktok,bank.ali0,Politik,uses_hashtag,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,2025-09-03T23:19:02+00:00,2025-09-19 04:28:36.971797+00:00,,,Neutral,0.9666,Stress,0.9921,unknown
tiktok,bank.ali0,ekopatrio,uses_hashtag,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,2025-09-03T23:19:02+00:00,2025-09-19 04:28:36.971797+00:00,,,Neutral,0.9666,Stress,0.9921,unknown
tiktok,bank.ali0,beritaviral,uses_hashtag,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,2025-09-03T23:19:02+00:00,2025-09-19 04:28:36.971797+00:00,,,Neutral,0.9666,Stress,0.9921,unknown
tiktok,bank.ali0,dpr,mentions_org,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,2025-09-03T23:19:02+00:00,2025-09-19 04:28:36.971797+00:00,,,Neutral,0.9666,Stress,0.9921,unknown
tiktok,bank.ali0,AhmadSahroni,uses_hashtag,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,2025-09-03T23:19:02+00:00,2025-09-19 04:28:36.971797+00:00,,,Neutral,0.9666,Stress,0.9921,unknown
tiktok,bank.ali0,ahmadsahroni ekopatrio,mentions_per,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,2025-09-03T23:19:02+00:00,2025-09-19 04:28:36.971797+00:00,,,Neutral,0.9666,Stress,0.9921,unknown
tiktok,bank.ali0,beritatiktok,uses_hashtag,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,2025-09-03T23:19:02+00:00,2025-09-19 04:28:36.971797+00:00,,,Neutral,0.9666,Stress,0.9921,unknown
tiktok,bank.ali0,fypシ,uses_hashtag,https://www.tiktok.com/@bank.ali0/video/7546006431078567174,angota dpr di nonaktif beritaviral fyp beritatiktok politik ahmadsahroni ekopatrio,2025-09-03T23:19:02+00:00,2025-09-19 04:28:36.971797+00:00,,,Neutral,0.9666,Stress,0.9921,unknown
tiktok,forumkeadilantv,ekonom,mentions_per,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,politikindonesia,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,darmawan sepriyossa,mentions_per,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,bidang host,mentions_org,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,jokowi,mentions_per,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,kartel low,mentions_per,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,kekayaanalam,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,madilog forum adil,mentions_org,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,antonybudiawan,mentions_per,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,tambang,mentions_org,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,podcastmadilog forumkeadilan kekayaanalam miskin,mentions_org,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,el undang undang,mentions_org,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,kart,mentions_per,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,lari,mentions_sport/hobby,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,nagaindo,mentions_org,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,antonybudiawan,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,tuckkwong ekonomi batubara,mentions_org,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,mafia,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,anthony budiawan,mentions_per,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,kemiskinan,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,kartel,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,korupsi,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,jokowi,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,podcastmadilog,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
tiktok,forumkeadilantv,forumkeadilan,uses_hashtag,https://www.tiktok.com/@forumkeadilantv/video/7546959883506142484,anthony budiawan jokowi serah negara kartel undang undang dasar tegas sebut bumi air kaya alam kandung dalam asai negara guna besar besar makmur rakyat meski keruk ambil segala kaya alam garis miskin bumi pertiwi tinggi lari uang hasil pengeloaan kaya alam benar nikmat gelintir orang kenapa itu jadi podcast madilog forum adil ikut jawab tanya tanya sebut kritis sama narasumber ahli bidang host darmawan sepriyossa jurnalis senior narasumber anthony budiawan ekonom jokowi kartel lowtuckkwong ekonomi batubara antonybudiawan pajak podcastmadilog forumkeadilan kekayaanalam miskin politikindonesia korupsi nagaindonesia haji mafia tambang,2025-09-07T06:00:00+00:00,2025-09-19 04:28:35.971041+00:00,,,Neutral,0.8204,Stress,0.9891,unknown
